"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"02/13/2018 07:40:00","CENTRL",61754,29.02,0.48,0.00
"02/13/2018 07:40:00","DUNWOD",61760,31.38,2.85,0.00
"02/13/2018 07:40:00","GENESE",61753,28.19,-0.34,0.00
"02/13/2018 07:40:00","H Q",61844,27.73,-0.80,0.00
"02/13/2018 07:40:00","HUD VL",61758,31.27,2.74,0.00
"02/13/2018 07:40:00","LONGIL",61762,32.61,4.08,0.00
"02/13/2018 07:40:00","MHK VL",61756,29.73,1.20,0.00
"02/13/2018 07:40:00","MILLWD",61759,31.47,2.94,0.00
"02/13/2018 07:40:00","N.Y.C.",61761,39.70,3.14,-8.03
"02/13/2018 07:40:00","NORTH",61755,28.10,-0.43,0.00
"02/13/2018 07:40:00","NPX",61845,34.34,2.60,-3.21
"02/13/2018 07:40:00","O H",61846,27.05,-1.48,0.00
"02/13/2018 07:40:00","PJM",61847,29.42,0.89,0.00
"02/13/2018 07:40:00","WEST",61752,27.73,-0.80,0.00
"02/13/2018 07:45:00","CAPITL",61757,30.40,2.36,0.00
"02/13/2018 07:45:00","CENTRL",61754,28.55,0.51,0.00
"02/13/2018 07:45:00","DUNWOD",61760,30.88,2.83,0.00
"02/13/2018 07:45:00","GENESE",61753,27.65,-0.39,0.00
"02/13/2018 07:45:00","H Q",61844,27.26,-0.79,0.00
"02/13/2018 07:45:00","HUD VL",61758,30.80,2.75,0.00
"02/13/2018 07:45:00","LONGIL",61762,32.09,4.04,0.00
"02/13/2018 07:45:00","MHK VL",61756,29.25,1.21,0.00
"02/13/2018 07:45:00","MILLWD",61759,30.96,2.92,0.00
"02/13/2018 07:45:00","N.Y.C.",61761,39.26,3.11,-8.11
"02/13/2018 07:45:00","NORTH",61755,27.60,-0.45,0.00
"02/13/2018 07:45:00","NPX",61845,33.87,2.61,-3.21
"02/13/2018 07:45:00","O H",61846,26.56,-1.49,0.00
"02/13/2018 07:45:00","PJM",61847,28.94,0.90,0.00
"02/13/2018 07:45:00","WEST",61752,27.26,-0.79,0.00
"02/13/2018 07:50:00","CAPITL",61757,30.48,2.28,0.00
"02/13/2018 07:50:00","CENTRL",61754,28.68,0.48,0.00
"02/13/2018 07:50:00","DUNWOD",61760,31.02,2.82,0.00
"02/13/2018 07:50:00","GENESE",61753,27.86,-0.34,0.00
"02/13/2018 07:50:00","H Q",61844,27.41,-0.79,0.00
"02/13/2018 07:50:00","HUD VL",61758,30.93,2.73,0.00
"02/13/2018 07:50:00","LONGIL",61762,32.17,3.98,0.00
"02/13/2018 07:50:00","MHK VL",61756,29.35,1.16,0.00
"02/13/2018 07:50:00","MILLWD",61759,31.10,2.90,0.00
"02/13/2018 07:50:00","N.Y.C.",61761,39.41,3.13,-8.08
"02/13/2018 07:50:00","NORTH",61755,27.74,-0.45,0.00
"02/13/2018 07:50:00","NPX",61845,34.35,2.57,-3.59
"02/13/2018 07:50:00","O H",61846,26.73,-1.47,0.00
"02/13/2018 07:50:00","PJM",61847,29.04,0.85,0.00
"02/13/2018 07:50:00","WEST",61752,27.44,-0.76,0.00
"02/13/2018 07:55:00","CAPITL",61757,30.28,2.32,0.00
"02/13/2018 07:55:00","CENTRL",61754,28.43,0.47,0.00
"02/13/2018 07:55:00","DUNWOD",61760,30.78,2.82,0.00
"02/13/2018 07:55:00","GENESE",61753,27.59,-0.36,0.00
"02/13/2018 07:55:00","H Q",61844,27.18,-0.78,0.00
"02/13/2018 07:55:00","HUD VL",61758,30.70,2.74,0.00
"02/13/2018 07:55:00","LONGIL",61762,31.93,3.97,0.00
"02/13/2018 07:55:00","MHK VL",61756,29.16,1.20,0.00
"02/13/2018 07:55:00","MILLWD",61759,30.87,2.91,0.00
"02/13/2018 07:55:00","N.Y.C.",61761,39.18,3.10,-8.12
"02/13/2018 07:55:00","NORTH",61755,27.51,-0.45,0.00
"02/13/2018 07:55:00","NPX",61845,34.12,2.57,-3.59
"02/13/2018 07:55:00","O H",61846,26.48,-1.48,0.00
"02/13/2018 07:55:00","PJM",61847,28.80,0.84,0.00
"02/13/2018 07:55:00","WEST",61752,27.18,-0.78,0.00
"02/13/2018 08:00:00","CAPITL",61757,31.39,2.38,0.00
"02/13/2018 08:00:00","CENTRL",61754,29.65,0.64,0.00
"02/13/2018 08:00:00","DUNWOD",61760,31.88,2.87,0.00
"02/13/2018 08:00:00","GENESE",61753,28.69,-0.32,0.00
"02/13/2018 08:00:00","H Q",61844,28.20,-0.81,0.00
"02/13/2018 08:00:00","HUD VL",61758,31.79,2.79,0.00
"02/13/2018 08:00:00","LONGIL",61762,33.13,4.12,0.00
"02/13/2018 08:00:00","MHK VL",61756,30.25,1.25,0.00
"02/13/2018 08:00:00","MILLWD",61759,31.94,2.93,0.00
"02/13/2018 08:00:00","N.Y.C.",61761,32.63,3.16,-0.46
"02/13/2018 08:00:00","NORTH",61755,28.51,-0.49,0.00
"02/13/2018 08:00:00","NPX",61845,35.24,2.64,-3.59
"02/13/2018 08:00:00","O H",61846,27.59,-1.42,0.00
"02/13/2018 08:00:00","PJM",61847,29.91,0.90,0.00
"02/13/2018 08:00:00","WEST",61752,28.31,-0.70,0.00
"02/13/2018 08:05:00","CAPITL",61757,30.92,2.24,0.00
"02/13/2018 08:05:00","CENTRL",61754,29.28,0.60,0.00
"02/13/2018 08:05:00","DUNWOD",61760,31.52,2.84,0.00
"02/13/2018 08:05:00","GENESE",61753,28.36,-0.31,0.00
"02/13/2018 08:05:00","H Q",61844,27.91,-0.77,0.00
"02/13/2018 08:05:00","HUD VL",61758,31.46,2.78,0.00
"02/13/2018 08:05:00","LONGIL",61762,32.81,4.13,0.00
"02/13/2018 08:05:00","MHK VL",61756,29.91,1.23,0.00
"02/13/2018 08:05:00","MILLWD",61759,31.61,2.93,0.00
"02/13/2018 08:05:00","N.Y.C.",61761,39.84,3.15,-8.01
"02/13/2018 08:05:00","NORTH",61755,28.25,-0.43,0.00
"02/13/2018 08:05:00","NPX",61845,31.17,2.49,0.00
"02/13/2018 08:05:00","O H",61846,27.27,-1.40,0.00
"02/13/2018 08:05:00","PJM",61847,29.54,0.86,0.00
"02/13/2018 08:05:00","WEST",61752,27.99,-0.69,0.00
"02/13/2018 08:10:00","CAPITL",61757,30.06,2.28,0.00
"02/13/2018 08:10:00","CENTRL",61754,28.30,0.53,0.00
"02/13/2018 08:10:00","DUNWOD",61760,30.50,2.72,0.00
"02/13/2018 08:10:00","GENESE",61753,27.50,-0.28,0.00
"02/13/2018 08:10:00","H Q",61844,27.03,-0.75,0.00
"02/13/2018 08:10:00","HUD VL",61758,30.45,2.67,0.00
"02/13/2018 08:10:00","LONGIL",61762,31.75,3.97,0.00
"02/13/2018 08:10:00","MHK VL",61756,28.97,1.19,0.00
"02/13/2018 08:10:00","MILLWD",61759,30.58,2.80,0.00
"02/13/2018 08:10:00","N.Y.C.",61761,38.94,3.00,-8.16
"02/13/2018 08:10:00","NORTH",61755,27.33,-0.45,0.00
"02/13/2018 08:10:00","NPX",61845,30.28,2.50,0.00
"02/13/2018 08:10:00","O H",61846,26.39,-1.39,0.00
"02/13/2018 08:10:00","PJM",61847,28.53,0.75,0.00
"02/13/2018 08:10:00","WEST",61752,27.11,-0.67,0.00
"02/13/2018 08:15:00","CAPITL",61757,24.17,1.83,0.00
"02/13/2018 08:15:00","CENTRL",61754,22.79,0.45,0.00
"02/13/2018 08:15:00","DUNWOD",61760,24.48,2.14,0.00
"02/13/2018 08:15:00","GENESE",61753,22.18,-0.16,0.00
"02/13/2018 08:15:00","H Q",61844,21.74,-0.60,0.00
"02/13/2018 08:15:00","HUD VL",61758,24.44,2.10,0.00
"02/13/2018 08:15:00","LONGIL",61762,25.47,3.13,0.00
"02/13/2018 08:15:00","MHK VL",61756,23.30,0.96,0.00
"02/13/2018 08:15:00","MILLWD",61759,24.53,2.19,0.00
"02/13/2018 08:15:00","N.Y.C.",61761,26.18,2.37,-1.48
"02/13/2018 08:15:00","NORTH",61755,22.01,-0.33,0.00
"02/13/2018 08:15:00","NPX",61845,24.35,2.01,0.00
"02/13/2018 08:15:00","O H",61846,21.29,-1.05,0.00
"02/13/2018 08:15:00","PJM",61847,22.92,0.58,0.00
"02/13/2018 08:15:00","WEST",61752,21.89,-0.45,0.00
"02/13/2018 08:20:00","CAPITL",61757,24.22,1.88,0.00
"02/13/2018 08:20:00","CENTRL",61754,22.76,0.42,0.00
"02/13/2018 08:20:00","DUNWOD",61760,24.48,2.14,0.00
"02/13/2018 08:20:00","GENESE",61753,22.16,-0.18,0.00
"02/13/2018 08:20:00","H Q",61844,21.74,-0.60,0.00
"02/13/2018 08:20:00","HUD VL",61758,24.44,2.10,0.00
"02/13/2018 08:20:00","LONGIL",61762,25.44,3.10,0.00
"02/13/2018 08:20:00","MHK VL",61756,23.30,0.96,0.00
"02/13/2018 08:20:00","MILLWD",61759,24.53,2.19,0.00
"02/13/2018 08:20:00","N.Y.C.",61761,26.16,2.35,-1.48
"02/13/2018 08:20:00","NORTH",61755,22.01,-0.33,0.00
"02/13/2018 08:20:00","NPX",61845,24.42,2.08,0.00
"02/13/2018 08:20:00","O H",61846,21.27,-1.07,0.00
"02/13/2018 08:20:00","PJM",61847,22.88,0.54,0.00
"02/13/2018 08:20:00","WEST",61752,21.87,-0.47,0.00
"02/13/2018 08:25:00","CAPITL",61757,24.14,1.85,0.00
"02/13/2018 08:25:00","CENTRL",61754,22.74,0.45,0.00
"02/13/2018 08:25:00","DUNWOD",61760,24.39,2.09,0.00
"02/13/2018 08:25:00","GENESE",61753,22.16,-0.13,0.00
"02/13/2018 08:25:00","H Q",61844,21.71,-0.58,0.00
"02/13/2018 08:25:00","HUD VL",61758,24.34,2.05,0.00
"02/13/2018 08:25:00","LONGIL",61762,25.35,3.05,0.00
"02/13/2018 08:25:00","MHK VL",61756,23.25,0.96,0.00
"02/13/2018 08:25:00","MILLWD",61759,24.46,2.16,0.00
"02/13/2018 08:25:00","N.Y.C.",61761,26.10,2.32,-1.49
"02/13/2018 08:25:00","NORTH",61755,21.98,-0.31,0.00
"02/13/2018 08:25:00","NPX",61845,24.32,2.03,0.00
"02/13/2018 08:25:00","O H",61846,21.29,-1.00,0.00
"02/13/2018 08:25:00","PJM",61847,22.85,0.56,0.00
"02/13/2018 08:25:00","WEST",61752,21.89,-0.40,0.00
"02/13/2018 08:30:00","CAPITL",61757,24.14,1.85,0.00
"02/13/2018 08:30:00","CENTRL",61754,22.76,0.47,0.00
"02/13/2018 08:30:00","DUNWOD",61760,24.41,2.12,0.00
"02/13/2018 08:30:00","GENESE",61753,22.14,-0.15,0.00
"02/13/2018 08:30:00","H Q",61844,21.69,-0.60,0.00
"02/13/2018 08:30:00","HUD VL",61758,24.37,2.07,0.00
"02/13/2018 08:30:00","LONGIL",61762,25.35,3.05,0.00
"02/13/2018 08:30:00","MHK VL",61756,23.25,0.96,0.00
"02/13/2018 08:30:00","MILLWD",61759,24.46,2.16,0.00
"02/13/2018 08:30:00","N.Y.C.",61761,26.10,2.32,-1.49
"02/13/2018 08:30:00","NORTH",61755,21.98,-0.31,0.00
"02/13/2018 08:30:00","NPX",61845,24.32,2.03,0.00
"02/13/2018 08:30:00","O H",61846,21.31,-0.98,0.00
"02/13/2018 08:30:00","PJM",61847,22.90,0.60,0.00
"02/13/2018 08:30:00","WEST",61752,21.91,-0.38,0.00
"02/13/2018 08:35:00","CAPITL",61757,24.09,1.83,0.00
"02/13/2018 08:35:00","CENTRL",61754,22.76,0.49,0.00
"02/13/2018 08:35:00","DUNWOD",61760,24.36,2.09,0.00
"02/13/2018 08:35:00","GENESE",61753,22.14,-0.13,0.00
"02/13/2018 08:35:00","H Q",61844,21.67,-0.60,0.00
"02/13/2018 08:35:00","HUD VL",61758,24.32,2.05,0.00
"02/13/2018 08:35:00","LONGIL",61762,25.30,3.03,0.00
"02/13/2018 08:35:00","MHK VL",61756,23.23,0.96,0.00
"02/13/2018 08:35:00","MILLWD",61759,24.43,2.16,0.00
"02/13/2018 08:35:00","N.Y.C.",61761,26.08,2.32,-1.49
"02/13/2018 08:35:00","NORTH",61755,21.96,-0.31,0.00
"02/13/2018 08:35:00","NPX",61845,24.27,2.00,0.00
"02/13/2018 08:35:00","O H",61846,21.33,-0.93,0.00
"02/13/2018 08:35:00","PJM",61847,22.94,0.67,0.00
"02/13/2018 08:35:00","WEST",61752,21.93,-0.33,0.00
"02/13/2018 08:40:00","CAPITL",61757,24.05,1.80,0.00
"02/13/2018 08:40:00","CENTRL",61754,22.78,0.53,0.00
"02/13/2018 08:40:00","DUNWOD",61760,24.34,2.09,0.00
"02/13/2018 08:40:00","GENESE",61753,22.11,-0.13,0.00
"02/13/2018 08:40:00","H Q",61844,21.65,-0.60,0.00
"02/13/2018 08:40:00","HUD VL",61758,24.31,2.07,0.00
"02/13/2018 08:40:00","LONGIL",61762,25.27,3.02,0.00
"02/13/2018 08:40:00","MHK VL",61756,23.20,0.96,0.00
"02/13/2018 08:40:00","MILLWD",61759,24.40,2.16,0.00
"02/13/2018 08:40:00","N.Y.C.",61761,26.06,2.31,-1.50
"02/13/2018 08:40:00","NORTH",61755,21.93,-0.31,0.00
"02/13/2018 08:40:00","NPX",61845,24.22,1.98,0.00
"02/13/2018 08:40:00","O H",61846,21.35,-0.89,0.00
"02/13/2018 08:40:00","PJM",61847,22.96,0.71,0.00
"02/13/2018 08:40:00","WEST",61752,21.96,-0.29,0.00
"02/13/2018 08:45:00","CAPITL",61757,23.95,1.75,0.00
"02/13/2018 08:45:00","CENTRL",61754,22.71,0.51,0.00
"02/13/2018 08:45:00","DUNWOD",61760,24.31,2.11,0.00
"02/13/2018 08:45:00","GENESE",61753,22.09,-0.11,0.00
"02/13/2018 08:45:00","H Q",61844,21.60,-0.60,0.00
"02/13/2018 08:45:00","HUD VL",61758,24.26,2.06,0.00
"02/13/2018 08:45:00","LONGIL",61762,25.26,3.06,0.00
"02/13/2018 08:45:00","MHK VL",61756,23.15,0.95,0.00
"02/13/2018 08:45:00","MILLWD",61759,24.35,2.15,0.00
"02/13/2018 08:45:00","N.Y.C.",61761,26.01,2.31,-1.50
"02/13/2018 08:45:00","NORTH",61755,21.89,-0.31,0.00
"02/13/2018 08:45:00","NPX",61845,24.15,1.95,0.00
"02/13/2018 08:45:00","O H",61846,21.36,-0.84,0.00
"02/13/2018 08:45:00","PJM",61847,22.91,0.71,0.00
"02/13/2018 08:45:00","WEST",61752,21.93,-0.27,0.00
"02/13/2018 08:50:00","CAPITL",61757,23.52,1.68,0.00
"02/13/2018 08:50:00","CENTRL",61754,22.36,0.52,0.00
"02/13/2018 08:50:00","DUNWOD",61760,23.89,2.05,0.00
"02/13/2018 08:50:00","GENESE",61753,21.75,-0.09,0.00
"02/13/2018 08:50:00","H Q",61844,21.25,-0.59,0.00
"02/13/2018 08:50:00","HUD VL",61758,23.85,2.01,0.00
"02/13/2018 08:50:00","LONGIL",61762,24.81,2.97,0.00
"02/13/2018 08:50:00","MHK VL",61756,22.78,0.94,0.00
"02/13/2018 08:50:00","MILLWD",61759,23.96,2.12,0.00
"02/13/2018 08:50:00","N.Y.C.",61761,25.76,2.27,-1.64
"02/13/2018 08:50:00","NORTH",61755,21.56,-0.28,0.00
"02/13/2018 08:50:00","NPX",61845,23.70,1.86,0.00
"02/13/2018 08:50:00","O H",61846,21.03,-0.81,0.00
"02/13/2018 08:50:00","PJM",61847,22.54,0.70,0.00
"02/13/2018 08:50:00","WEST",61752,21.62,-0.22,0.00
"02/13/2018 08:55:00","CAPITL",61757,23.95,1.77,0.00
"02/13/2018 08:55:00","CENTRL",61754,22.66,0.49,0.00
"02/13/2018 08:55:00","DUNWOD",61760,24.28,2.11,0.00
"02/13/2018 08:55:00","GENESE",61753,22.07,-0.11,0.00
"02/13/2018 08:55:00","H Q",61844,21.58,-0.60,0.00
"02/13/2018 08:55:00","HUD VL",61758,24.24,2.06,0.00
"02/13/2018 08:55:00","LONGIL",61762,25.24,3.06,0.00
"02/13/2018 08:55:00","MHK VL",61756,23.13,0.95,0.00
"02/13/2018 08:55:00","MILLWD",61759,24.33,2.15,0.00
"02/13/2018 08:55:00","N.Y.C.",61761,26.09,2.33,-1.59
"02/13/2018 08:55:00","NORTH",61755,21.84,-0.33,0.00
"02/13/2018 08:55:00","NPX",61845,24.15,1.97,0.00
"02/13/2018 08:55:00","O H",61846,21.31,-0.87,0.00
"02/13/2018 08:55:00","PJM",61847,22.84,0.66,0.00
"02/13/2018 08:55:00","WEST",61752,21.91,-0.27,0.00
"02/13/2018 09:00:00","CAPITL",61757,24.07,1.82,0.00
"02/13/2018 09:00:00","CENTRL",61754,22.71,0.47,0.00
"02/13/2018 09:00:00","DUNWOD",61760,24.43,2.18,0.00
"02/13/2018 09:00:00","GENESE",61753,22.09,-0.15,0.00
"02/13/2018 09:00:00","H Q",61844,21.62,-0.62,0.00
"02/13/2018 09:00:00","HUD VL",61758,24.36,2.11,0.00
"02/13/2018 09:00:00","LONGIL",61762,25.45,3.20,0.00
"02/13/2018 09:00:00","MHK VL",61756,23.20,0.96,0.00
"02/13/2018 09:00:00","MILLWD",61759,24.47,2.22,0.00
"02/13/2018 09:00:00","N.Y.C.",61761,24.66,2.40,-0.01
"02/13/2018 09:00:00","NORTH",61755,21.89,-0.36,0.00
"02/13/2018 09:00:00","NPX",61845,24.27,2.02,0.00
"02/13/2018 09:00:00","O H",61846,21.33,-0.91,0.00
"02/13/2018 09:00:00","PJM",61847,22.96,0.71,0.00
"02/13/2018 09:00:00","WEST",61752,21.93,-0.31,0.00
"02/13/2018 09:05:00","CAPITL",61757,24.04,1.86,0.00
"02/13/2018 09:05:00","CENTRL",61754,22.69,0.51,0.00
"02/13/2018 09:05:00","DUNWOD",61760,24.37,2.20,0.00
"02/13/2018 09:05:00","GENESE",61753,22.07,-0.11,0.00
"02/13/2018 09:05:00","H Q",61844,21.53,-0.64,0.00
"02/13/2018 09:05:00","HUD VL",61758,24.31,2.13,0.00
"02/13/2018 09:05:00","LONGIL",61762,25.32,3.15,0.00
"02/13/2018 09:05:00","MHK VL",61756,23.13,0.95,0.00
"02/13/2018 09:05:00","MILLWD",61759,24.39,2.22,0.00
"02/13/2018 09:05:00","N.Y.C.",61761,34.80,2.42,-10.21
"02/13/2018 09:05:00","NORTH",61755,21.78,-0.40,0.00
"02/13/2018 09:05:00","NPX",61845,24.27,2.06,-0.03
"02/13/2018 09:05:00","O H",61846,21.33,-0.84,0.00
"02/13/2018 09:05:00","PJM",61847,22.93,0.75,0.00
"02/13/2018 09:05:00","WEST",61752,21.93,-0.24,0.00
"02/13/2018 09:10:00","CAPITL",61757,23.84,1.81,0.00
"02/13/2018 09:10:00","CENTRL",61754,22.59,0.55,0.00
"02/13/2018 09:10:00","DUNWOD",61760,24.20,2.16,0.00
"02/13/2018 09:10:00","GENESE",61753,22.01,-0.02,0.00
"02/13/2018 09:10:00","H Q",61844,21.40,-0.64,0.00
"02/13/2018 09:10:00","HUD VL",61758,24.13,2.09,0.00
"02/13/2018 09:10:00","LONGIL",61762,25.14,3.11,0.00
"02/13/2018 09:10:00","MHK VL",61756,22.98,0.95,0.00
"02/13/2018 09:10:00","MILLWD",61759,24.24,2.20,0.00
"02/13/2018 09:10:00","N.Y.C.",61761,34.65,2.38,-10.23
"02/13/2018 09:10:00","NORTH",61755,21.66,-0.37,0.00
"02/13/2018 09:10:00","NPX",61845,24.07,2.00,-0.03
"02/13/2018 09:10:00","O H",61846,21.33,-0.71,0.00
"02/13/2018 09:10:00","PJM",61847,22.83,0.79,0.00
"02/13/2018 09:10:00","WEST",61752,21.93,-0.11,0.00
"02/13/2018 09:15:00","CAPITL",61757,23.94,1.81,0.00
"02/13/2018 09:15:00","CENTRL",61754,22.64,0.51,0.00
"02/13/2018 09:15:00","DUNWOD",61760,24.34,2.21,0.00
"02/13/2018 09:15:00","GENESE",61753,22.04,-0.09,0.00
"02/13/2018 09:15:00","H Q",61844,21.46,-0.66,0.00
"02/13/2018 09:15:00","HUD VL",61758,24.25,2.12,0.00
"02/13/2018 09:15:00","LONGIL",61762,25.27,3.14,0.00
"02/13/2018 09:15:00","MHK VL",61756,23.06,0.93,0.00
"02/13/2018 09:15:00","MILLWD",61759,24.36,2.23,0.00
"02/13/2018 09:15:00","N.Y.C.",61761,24.57,2.43,0.00
"02/13/2018 09:15:00","NORTH",61755,21.75,-0.38,0.00
"02/13/2018 09:15:00","NPX",61845,24.19,2.03,-0.03
"02/13/2018 09:15:00","O H",61846,21.33,-0.80,0.00
"02/13/2018 09:15:00","PJM",61847,22.90,0.77,0.00
"02/13/2018 09:15:00","WEST",61752,21.93,-0.20,0.00
"02/13/2018 09:20:00","CAPITL",61757,23.87,1.79,0.00
"02/13/2018 09:20:00","CENTRL",61754,22.63,0.55,0.00
"02/13/2018 09:20:00","DUNWOD",61760,24.27,2.19,0.00
"02/13/2018 09:20:00","GENESE",61753,22.02,-0.07,0.00
"02/13/2018 09:20:00","H Q",61844,21.42,-0.66,0.00
"02/13/2018 09:20:00","HUD VL",61758,24.20,2.12,0.00
"02/13/2018 09:20:00","LONGIL",61762,25.22,3.13,-0.01
"02/13/2018 09:20:00","MHK VL",61756,23.03,0.95,0.00
"02/13/2018 09:20:00","MILLWD",61759,24.31,2.23,0.00
"02/13/2018 09:20:00","N.Y.C.",61761,24.49,2.41,0.00
"02/13/2018 09:20:00","NORTH",61755,21.68,-0.40,0.00
"02/13/2018 09:20:00","NPX",61845,24.09,2.01,0.00
"02/13/2018 09:20:00","O H",61846,21.33,-0.75,0.00
"02/13/2018 09:20:00","PJM",61847,22.88,0.79,0.00
"02/13/2018 09:20:00","WEST",61752,21.93,-0.15,0.00
"02/13/2018 09:25:00","CAPITL",61757,23.76,1.72,0.00
"02/13/2018 09:25:00","CENTRL",61754,22.61,0.57,0.00
"02/13/2018 09:25:00","DUNWOD",61760,24.22,2.18,0.00
"02/13/2018 09:25:00","GENESE",61753,22.01,-0.02,0.00
"02/13/2018 09:25:00","H Q",61844,21.37,-0.66,0.00
"02/13/2018 09:25:00","HUD VL",61758,24.15,2.12,0.00
"02/13/2018 09:25:00","LONGIL",61762,25.22,3.17,-0.01
"02/13/2018 09:25:00","MHK VL",61756,22.98,0.95,0.00
"02/13/2018 09:25:00","MILLWD",61759,24.26,2.22,0.00
"02/13/2018 09:25:00","N.Y.C.",61761,26.68,2.40,-2.24
"02/13/2018 09:25:00","NORTH",61755,21.66,-0.37,0.00
"02/13/2018 09:25:00","NPX",61845,23.95,1.92,0.00
"02/13/2018 09:25:00","O H",61846,21.35,-0.68,0.00
"02/13/2018 09:25:00","PJM",61847,22.87,0.84,0.00
"02/13/2018 09:25:00","WEST",61752,21.95,-0.09,0.00
"02/13/2018 09:30:00","CAPITL",61757,21.50,1.59,0.00
"02/13/2018 09:30:00","CENTRL",61754,20.45,0.54,0.00
"02/13/2018 09:30:00","DUNWOD",61760,21.88,1.97,0.00
"02/13/2018 09:30:00","GENESE",61753,19.91,0.00,0.00
"02/13/2018 09:30:00","H Q",61844,19.31,-0.60,0.00
"02/13/2018 09:30:00","HUD VL",61758,21.80,1.89,0.00
"02/13/2018 09:30:00","LONGIL",61762,26.08,2.91,-3.26
"02/13/2018 09:30:00","MHK VL",61756,20.76,0.86,0.00
"02/13/2018 09:30:00","MILLWD",61759,21.90,1.99,0.00
"02/13/2018 09:30:00","N.Y.C.",61761,25.03,2.17,-2.96
"02/13/2018 09:30:00","NORTH",61755,19.55,-0.36,0.00
"02/13/2018 09:30:00","NPX",61845,21.68,1.77,0.00
"02/13/2018 09:30:00","O H",61846,19.33,-0.58,0.00
"02/13/2018 09:30:00","PJM",61847,20.66,0.76,0.00
"02/13/2018 09:30:00","WEST",61752,19.87,-0.04,0.00
"02/13/2018 09:35:00","CAPITL",61757,22.41,1.68,0.00
"02/13/2018 09:35:00","CENTRL",61754,21.34,0.60,0.00
"02/13/2018 09:35:00","DUNWOD",61760,22.77,2.03,0.00
"02/13/2018 09:35:00","GENESE",61753,20.78,0.04,0.00
"02/13/2018 09:35:00","H Q",61844,20.11,-0.62,0.00
"02/13/2018 09:35:00","HUD VL",61758,22.68,1.95,0.00
"02/13/2018 09:35:00","LONGIL",61762,23.64,2.90,-0.01
"02/13/2018 09:35:00","MHK VL",61756,21.63,0.89,0.00
"02/13/2018 09:35:00","MILLWD",61759,22.81,2.07,0.00
"02/13/2018 09:35:00","N.Y.C.",61761,22.98,2.24,-0.01
"02/13/2018 09:35:00","NORTH",61755,20.34,-0.39,0.00
"02/13/2018 09:35:00","NPX",61845,23.17,1.87,-0.57
"02/13/2018 09:35:00","O H",61846,20.20,-0.54,0.00
"02/13/2018 09:35:00","PJM",61847,21.59,0.85,0.00
"02/13/2018 09:35:00","WEST",61752,20.78,0.04,0.00
"02/13/2018 09:40:00","CAPITL",61757,22.42,1.66,0.00
"02/13/2018 09:40:00","CENTRL",61754,21.32,0.56,0.00
"02/13/2018 09:40:00","DUNWOD",61760,22.77,2.01,0.00
"02/13/2018 09:40:00","GENESE",61753,20.78,0.02,0.00
"02/13/2018 09:40:00","H Q",61844,20.15,-0.60,0.00
"02/13/2018 09:40:00","HUD VL",61758,22.71,1.95,0.00
"02/13/2018 09:40:00","LONGIL",61762,23.64,2.88,-0.01
"02/13/2018 09:40:00","MHK VL",61756,21.65,0.89,0.00
"02/13/2018 09:40:00","MILLWD",61759,22.81,2.06,0.00
"02/13/2018 09:40:00","N.Y.C.",61761,23.00,2.24,-0.01
"02/13/2018 09:40:00","NORTH",61755,20.38,-0.37,0.00
"02/13/2018 09:40:00","NPX",61845,23.19,1.87,-0.57
"02/13/2018 09:40:00","O H",61846,20.15,-0.60,0.00
"02/13/2018 09:40:00","PJM",61847,21.54,0.79,0.00
"02/13/2018 09:40:00","WEST",61752,20.73,-0.02,0.00
"02/13/2018 09:45:00","CAPITL",61757,22.44,1.68,0.00
"02/13/2018 09:45:00","CENTRL",61754,21.32,0.56,0.00
"02/13/2018 09:45:00","DUNWOD",61760,22.80,2.04,0.00
"02/13/2018 09:45:00","GENESE",61753,20.78,0.02,0.00
"02/13/2018 09:45:00","H Q",61844,20.16,-0.60,0.00
"02/13/2018 09:45:00","HUD VL",61758,22.71,1.95,0.00
"02/13/2018 09:45:00","LONGIL",61762,23.65,2.88,-0.01
"02/13/2018 09:45:00","MHK VL",61756,21.63,0.87,0.00
"02/13/2018 09:45:00","MILLWD",61759,22.82,2.06,0.00
"02/13/2018 09:45:00","N.Y.C.",61761,23.01,2.24,-0.01
"02/13/2018 09:45:00","NORTH",61755,20.39,-0.37,0.00
"02/13/2018 09:45:00","NPX",61845,23.20,1.87,-0.57
"02/13/2018 09:45:00","O H",61846,20.18,-0.58,0.00
"02/13/2018 09:45:00","PJM",61847,21.53,0.77,0.00
"02/13/2018 09:45:00","WEST",61752,20.74,-0.02,0.00
"02/13/2018 09:50:00","CAPITL",61757,23.39,1.71,0.00
"02/13/2018 09:50:00","CENTRL",61754,22.22,0.54,0.00
"02/13/2018 09:50:00","DUNWOD",61760,23.82,2.15,0.00
"02/13/2018 09:50:00","GENESE",61753,21.68,0.00,0.00
"02/13/2018 09:50:00","H Q",61844,21.05,-0.63,0.00
"02/13/2018 09:50:00","HUD VL",61758,23.74,2.06,0.00
"02/13/2018 09:50:00","LONGIL",61762,24.72,3.03,-0.01
"02/13/2018 09:50:00","MHK VL",61756,22.59,0.91,0.00
"02/13/2018 09:50:00","MILLWD",61759,23.87,2.19,0.00
"02/13/2018 09:50:00","N.Y.C.",61761,26.43,2.38,-2.37
"02/13/2018 09:50:00","NORTH",61755,21.29,-0.39,0.00
